,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
4716,Normal,normal1613,1910.7726081285452,0,0,0,0,0,0
4717,Slow,slow1601,926.1504655153351,0,0,0,0,0,0
4718,Slow,slow1603,1483.7451181145627,4,4,0,0,0,0
4719,Slow,slow1608,1233.0667593578357,4,0,1,3,0,0
4720,Dangerous,dang1611,1799.184392201771,160,0,144,4,12,0
4721,Normal,normal1614,1282.1851395830718,2,0,0,2,0,0
4722,Slow,slow1609,1485.449129078605,0,0,0,0,0,0
4723,Dangerous,dang1612,1711.3849362515734,85,68,15,1,1,0
4724,Normal,normal1615,408.35291701347643,30,0,1,1,28,0
4725,Dangerous,dang1613,1904.768129539866,148,11,100,8,29,0
4726,Normal,normal1616,1633.6839735937365,2,0,0,2,0,0
4727,Slow,slow1611,1363.17531725768,0,0,0,0,0,0
4728,Dangerous,dang1614,1711.519496066013,68,0,37,4,27,0
4729,Normal,normal1617,1925.6834148195294,8,1,0,2,5,0
4730,Slow,slow1612,1515.1885945669703,0,0,0,0,0,0
4731,Dangerous,dang1615,393.58121641350715,157,0,28,0,129,0
4732,Normal,normal1618,1849.1437251177967,6,0,2,1,3,0
4733,Slow,slow1613,1665.272325640997,0,0,0,0,0,0
4734,Dangerous,dang1616,1759.2496323364383,69,43,16,3,5,2
4735,Normal,normal1619,543.1061462875537,1,1,0,0,0,0
4736,Slow,slow1614,1258.5604589299355,6,1,3,2,0,0
4737,Dangerous,dang1617,2192.5956599325336,89,78,10,1,0,0
4738,Normal,normal1620,2223.5467740718036,2,2,0,0,0,0
4739,Slow,slow1615,385.58139175819866,2,0,0,2,0,0
4740,Dangerous,dang1618,1830.7874321419386,134,1,111,2,20,0
4741,Normal,normal1621,1076.1742065336555,2,2,0,0,0,0
4742,Slow,slow1494,1063.1095245073805,5,0,0,5,0,0
4743,Slow,slow1616,975.4050907705989,8,0,6,2,0,0
4744,Dangerous,dang1619,538.4020084133946,33,1,29,3,0,0
4745,Normal,normal1622,1476.7552881234005,10,0,4,2,3,1
4746,Slow,slow1617,1409.7029046440562,2,0,0,2,0,0
4747,Dangerous,dang1620,2839.6115933600886,4,0,3,0,0,1
4748,Normal,normal1623,1676.426292796999,38,13,0,5,20,0
4749,Slow,slow1618,1718.707394711249,1,0,0,0,0,1
4750,Dangerous,dang1621,1071.9385990600204,97,15,53,4,25,0
4751,Slow,slow1620,2096.4817479327294,0,0,0,0,0,0
4752,Dangerous,dang1622,1462.0519848696485,135,0,80,6,46,3
4753,Normal,normal1624,1588.8150328672057,28,0,5,2,21,0
4754,Normal,normal1625,1470.8154681562173,26,22,0,0,4,0
4755,Slow,slow1619,550.7977151599356,0,0,0,0,0,0
4756,Dangerous,dang1623,2859.2440484636686,20,17,3,0,0,0
4757,Slow,slow1621,1073.8123675820877,0,0,0,0,0,0
4758,Normal,normal1627,1891.9638685371287,4,3,1,0,0,0
4759,Slow,slow1622,1424.3555558481987,2,0,0,2,0,0
4760,Dangerous,dang1624,1959.5738692122636,75,0,40,9,26,0
4761,Dangerous,dang1625,1668.3566048313178,102,59,9,8,26,0
4762,Normal,normal1628,1902.9919742932695,23,0,0,1,22,0
4763,Slow,slow1623,1210.4032406633553,0,0,0,0,0,0
4764,Normal,normal1629,1472.2600408139194,20,1,2,5,11,1
4765,Dangerous,dang1627,1948.9372051207126,65,54,11,0,0,0
4766,Normal,normal1630,1869.8961631899385,8,2,0,0,6,0
4767,Slow,slow1624,1531.477885410408,4,0,4,0,0,0
4768,Slow,slow1625,1198.1961437393604,4,0,0,4,0,0
4769,Dangerous,dang1628,1917.8334605635887,87,2,4,6,75,0
4770,Normal,normal1631,2429.3698545549823,3,0,3,0,0,0
4771,Dangerous,dang1629,1443.6846728753371,129,15,73,6,33,2
4772,Normal,normal1632,2057.7883555110566,1,0,0,0,0,1
4773,Slow,slow1627,1596.0914338187677,0,0,0,0,0,0
4774,Dangerous,dang1630,2456.4830106386216,56,3,49,2,2,0
4775,Slow,slow1628,1894.9874099436272,1,0,0,1,0,0
4776,Dangerous,dang1631,3052.864071917913,50,0,50,0,0,0
4777,Normal,normal1634,1975.1537330531257,1,1,0,0,0,0
4778,Slow,slow1629,899.5208629734699,2,0,0,2,0,0
4779,Dangerous,dang1632,2232.8369673473094,98,79,16,1,1,1
4780,Normal,normal1635,1717.9176488588132,1,1,0,0,0,0
4781,Slow,slow1630,1252.6059847183549,0,0,0,0,0,0
4782,Slow,slow1631,2002.7022352883027,0,0,0,0,0,0
4783,Normal,normal1636,1580.3728331009488,55,53,1,0,1,0
4784,Dangerous,dang1634,1968.7740607274743,58,2,46,1,8,1
4785,Normal,normal1633,995.2160576934837,80,1,0,2,77,0
4786,Normal,normal1637,1467.1633861951998,37,37,0,0,0,0
4787,Slow,slow1632,1054.309648505857,3,0,0,2,0,1
4788,Dangerous,dang1635,1764.8727318737328,90,4,59,3,23,1
4789,Dangerous,dang1636,1561.4298830468513,151,57,58,8,25,3
4790,Normal,normal1638,1668.2010718520264,20,5,15,0,0,0
4791,Normal,normal1639,1704.8970624812634,29,27,0,0,1,1
4792,Slow,slow1634,1482.536977176758,0,0,0,0,0,0
4793,Dangerous,dang1633,1002.6162089145762,163,30,31,3,99,0
4794,Dangerous,dang1637,1773.5773761508924,83,77,4,2,0,0
4795,Normal,normal1640,1192.0150681616537,4,0,3,0,1,0
4796,Slow,slow1635,950.999720647814,3,0,0,3,0,0
4797,Normal,normal1641,2070.196868678018,53,53,0,0,0,0
4798,Slow,slow1636,976.6816532534763,7,0,3,4,0,0
4799,Dangerous,dang1638,1681.5352416657493,103,4,94,0,4,1
4800,Dangerous,dang1639,1788.4858866163056,123,65,34,1,23,0
4801,Normal,normal1642,981.4330659890148,2,0,0,0,2,0
4802,Slow,slow1633,987.2471938573352,2,0,0,2,0,0
4803,Slow,slow1637,1139.5242864215668,2,0,0,2,0,0
4804,Dangerous,dang1640,1420.820877442209,80,49,20,1,10,0
4805,Normal,normal1643,1032.7118724548463,6,0,1,0,5,0
4806,Dangerous,dang1641,2081.360354375044,50,46,4,0,0,0
4807,Normal,normal1644,1570.5457339779077,17,3,8,2,3,1
4808,Slow,slow1638,1257.3460294024892,9,4,3,2,0,0
4809,Dangerous,dang1642,981.2730631082554,36,10,25,0,0,1
4810,Normal,normal1645,1213.8884757968024,20,3,0,2,15,0
4811,Slow,slow1639,1544.9784404884986,2,0,0,2,0,0
4812,Slow,slow1640,918.7841698497596,5,0,0,5,0,0
4813,Dangerous,dang1643,1150.141878894813,86,9,32,3,41,1
4814,Normal,normal1646,441.36845057576704,4,0,0,0,4,0
4815,Dangerous,dang1644,1573.2199271314412,134,10,95,10,16,3
4816,Normal,normal1647,1339.5485741784955,1,1,0,0,0,0
4817,Slow,slow1642,973.4276676915086,4,0,0,4,0,0
4818,Dangerous,dang1645,1477.010777455425,70,43,25,2,0,0
4819,Dangerous,dang1646,471.6006841608806,78,15,8,2,53,0
4820,Dangerous,dang1647,1357.3214137741618,55,17,37,1,0,0
4821,Normal,normal1648,1198.668265906245,0,0,0,0,0,0
4822,Slow,slow1643,945.667804718829,4,0,0,4,0,0
4823,Normal,normal1649,1584.4880777646888,27,25,1,0,0,1
4824,Slow,slow1644,1194.3016578350303,2,0,0,2,0,0
4825,Normal,normal1650,1470.0083109089394,5,3,1,0,1,0
4826,Slow,slow1645,741.889039971568,2,0,0,2,0,0
4827,Dangerous,dang1648,1181.2783491263815,116,0,72,3,41,0
4828,Normal,normal1651,1325.9901816498782,29,0,4,2,23,0
4829,Slow,slow1641,1378.0865929407069,0,0,0,0,0,0
4830,Slow,slow1646,436.86803202809733,2,0,0,2,0,0
4831,Dangerous,dang1649,1590.5268074491207,86,55,28,2,1,0
4832,Normal,normal1652,1920.868126380365,3,0,1,2,0,0
4833,Slow,slow1647,1334.9531171467547,2,2,0,0,0,0
4834,Dangerous,dang1650,1955.1354439963225,96,47,30,2,17,0
4835,Normal,normal1653,1607.3995752369156,7,0,0,2,5,0
4836,Slow,slow1648,1413.5755725819472,0,0,0,0,0,0
4837,Dangerous,dang1651,1308.623356766791,120,0,79,3,38,0
4838,Normal,normal1654,1858.5110277168023,86,86,0,0,0,0
4839,Slow,slow1649,971.483359477171,1,0,0,0,0,1
4840,Dangerous,dang1652,1931.8599052623947,49,0,49,0,0,0
4841,Normal,normal1655,673.2829256366051,2,0,1,0,1,0
4842,Slow,slow1650,1367.772304390892,2,0,0,2,0,0
4843,Dangerous,dang1653,1651.1673183171583,3,0,2,0,0,1
4844,Normal,normal1656,1340.7470819150976,45,38,0,0,7,0
4845,Slow,slow1651,1206.7310934306015,2,0,0,2,0,0
4846,Dangerous,dang1654,1775.773092628823,27,26,0,0,0,1
4847,Normal,normal1657,1617.1817608189751,2,2,0,0,0,0
4848,Slow,slow1652,1742.3583961481613,0,0,0,0,0,0
4849,Dangerous,dang1655,669.8721054458365,63,0,37,2,24,0
4850,Dangerous,dang1656,1539.6688777455875,112,40,42,2,27,1
4851,Normal,normal1659,1613.870782719875,4,2,2,0,0,0
4852,Slow,slow1654,1115.0071876649138,0,0,0,0,0,0
4853,Dangerous,dang1657,1205.497494793261,57,10,32,1,14,0
4854,Slow,slow1653,1084.4269824161727,0,0,0,0,0,0
4855,Slow,slow1655,668.9207719308515,2,0,0,2,0,0
4856,Normal,normal1658,1506.6753233005809,43,29,2,2,10,0
4857,Normal,normal1661,1079.9661436925805,37,2,0,5,30,0
4858,Slow,slow1656,1207.9517910594213,2,0,0,2,0,0
4859,Dangerous,dang1659,1654.3752441909012,80,15,20,14,30,1
4860,Normal,normal1662,464.7347706375349,6,1,0,2,3,0
4861,Slow,slow1657,874.3815733533222,2,0,0,2,0,0
4862,Normal,normal1663,1334.9310997712882,3,0,0,3,0,0
4863,Dangerous,dang1658,1801.0740255239016,90,25,35,7,21,2
4864,Dangerous,dang1661,1087.3662533720858,103,1,31,9,62,0
4865,Normal,normal1664,1267.8594579936064,0,0,0,0,0,0
4866,Slow,slow1659,1035.6851498390852,1,0,0,1,0,0
4867,Dangerous,dang1662,462.8445960370833,48,1,30,3,14,0
4868,Normal,normal1665,1770.6821506987994,0,0,0,0,0,0
4869,Dangerous,dang1663,1419.995351546609,89,30,34,6,18,1
4870,Normal,normal1666,1458.6516777190454,7,2,4,1,0,0
4871,Slow,slow1661,1072.0120658122005,4,0,0,4,0,0
4872,Dangerous,dang1664,1894.1335679675078,82,77,4,1,0,0
4873,Normal,normal1667,1007.4702407741291,0,0,0,0,0,0
4874,Slow,slow1662,463.0288617710118,0,0,0,0,0,0
4875,Dangerous,dang1665,1962.997698820454,20,0,18,1,1,0
4876,Normal,normal1668,962.9702856443146,31,1,5,0,25,0
4877,Slow,slow1663,729.0992574285913,1,0,0,1,0,0
4878,Dangerous,dang1666,1536.7794664319538,91,22,58,6,4,1
4879,Normal,normal1669,412.8048510305753,17,0,0,0,17,0
4880,Slow,slow1658,1210.324470864684,0,0,0,0,0,0
4881,Slow,slow1664,1076.5382139055005,0,0,0,0,0,0
4882,Dangerous,dang1667,1779.914858593822,64,8,52,2,2,0
4883,Normal,normal1670,1124.69802250135,16,15,0,0,1,0
4884,Slow,slow1665,1303.1259107477622,0,0,0,0,0,0
4885,Dangerous,dang1668,1001.8582984975849,94,28,24,10,30,2
4886,Normal,normal1671,1191.1325240541887,1,1,0,0,0,0
4887,Slow,slow1666,761.3938835456869,0,0,0,0,0,0
4888,Dangerous,dang1669,395.07174504838383,71,0,31,0,40,0
4889,Normal,normal1672,1154.8754642998724,4,0,0,0,4,0
4890,Slow,slow1667,968.3074484264818,1,0,0,1,0,0
4891,Dangerous,dang1670,1551.055475086765,69,3,29,5,31,1
4892,Slow,slow1668,928.4419881487582,2,0,1,1,0,0
4893,Dangerous,dang1671,1261.2967657457712,97,15,53,3,26,0
4894,Normal,normal1674,544.5115540420095,15,14,0,0,0,1
4895,Dangerous,dang1672,1231.6767895565201,81,13,47,5,16,0
4896,Normal,normal1675,1302.8780067293594,43,43,0,0,0,0
4897,Normal,normal1676,161.98384585207856,108,0,0,1,107,0
4898,Slow,slow1669,387.0719685892295,3,0,0,3,0,0
4899,Slow,slow1671,1006.7744280751954,1,0,0,0,0,1
4900,Normal,normal1677,1163.1612013454521,0,0,0,0,0,0
4901,Slow,slow1672,1047.8554422032066,0,0,0,0,0,0
4902,Dangerous,dang1675,1297.1937092457617,48,47,1,0,0,0
4903,Dangerous,dang1674,554.2079991264247,29,22,5,1,0,1
4904,Dangerous,dang1676,154.4741839138721,112,0,9,1,102,0
4905,Normal,normal1673,735.7688452180815,2,2,0,0,0,0
4906,Normal,normal1678,898.415547995387,34,4,9,2,19,0
4907,Normal,normal1679,809.7873186609764,39,1,11,3,24,0
4908,Dangerous,dang1677,1195.4863210570506,81,0,42,0,39,0
4909,Normal,normal1680,724.9984666122253,49,0,0,2,47,0
4910,Slow,slow1670,1006.029256793461,2,0,0,2,0,0
4911,Slow,slow1675,1142.713317085655,0,0,0,0,0,0
4912,Slow,slow1674,525.7912692072123,0,0,0,0,0,0
4913,Slow,slow1676,146.54085813409677,3,0,0,3,0,0
4914,Dangerous,dang1678,899.98823186383,69,2,38,3,26,0
4915,Dangerous,dang1679,841.3121322208794,76,16,28,6,26,0
4916,Normal,normal1682,1050.3454916954763,5,0,3,0,2,0
4917,Slow,slow1677,1037.9369887375765,2,0,0,2,0,0
4918,Dangerous,dang1680,718.9984132864593,123,1,57,5,60,0
4919,Normal,normal1683,1241.3945397909067,2,2,0,0,0,0
4920,Normal,normal1684,568.4985432528406,2,0,0,0,1,1
4921,Slow,slow1678,574.8683759773612,1,1,0,0,0,0
4922,Slow,slow1679,288.60496399575186,2,0,0,2,0,0
4923,Dangerous,dang1673,743.402361768186,17,10,5,2,0,0
4924,Dangerous,dang1682,1385.7534767942639,77,44,26,4,3,0
4925,Slow,slow1680,711.0577321700827,2,0,0,2,0,0
4926,Dangerous,dang1683,1296.8514922785448,26,18,6,1,1,0
4927,Normal,normal1685,1240.3076409916305,5,2,0,0,3,0
4928,Dangerous,dang1684,594.035060621042,99,5,22,3,67,2
4929,Normal,normal1687,1150.5515233663045,6,4,2,0,0,0
4930,Slow,slow1673,738.1283454697946,0,0,0,0,0,0
4931,Slow,slow1682,1010.7528635206186,0,0,0,0,0,0
4932,Normal,normal1688,720.9229810711631,1,1,0,0,0,0
4933,Slow,slow1683,774.0581022723337,0,0,0,0,0,0
4934,Dangerous,dang1685,1226.2035305953568,66,6,46,2,12,0
4935,Normal,normal1689,1297.466259753436,11,11,0,0,0,0
4936,Dangerous,dang1687,1236.4835883977894,65,51,13,1,0,0
4937,Normal,normal1690,1309.1304846506923,1,1,0,0,0,0
4938,Slow,slow1684,476.24170588306504,1,0,0,0,0,1
4939,Dangerous,dang1688,720.9209432296493,44,7,32,3,2,0
4940,Normal,normal1691,861.085681622327,0,0,0,0,0,0
4941,Slow,slow1685,1102.5382210135976,4,2,0,2,0,0
4942,Dangerous,dang1689,2199.7772021854653,10,10,0,0,0,0
4943,Normal,normal1692,1229.6389776683202,41,41,0,0,0,0
4944,Slow,slow1687,880.7789875077825,0,0,0,0,0,0
4945,Dangerous,dang1690,1388.577054602292,73,2,64,0,7,0
4946,Normal,normal1686,1195.5380986130644,7,0,0,2,5,0
4947,Normal,normal1693,1247.9072600689358,2,2,0,0,0,0
4948,Slow,slow1689,788.6511199519724,0,0,0,0,0,0
4949,Dangerous,dang1691,852.1139289067752,40,0,38,1,1,0
4950,Normal,normal1694,1222.836668757694,1,0,0,0,0,1
4951,Slow,slow1688,720.9743161623475,0,0,0,0,0,0
4952,Dangerous,dang1692,1396.5861753247204,55,18,34,1,2,0
4953,Normal,normal1695,994.1923539230904,2,1,1,0,0,0
4954,Slow,slow1690,929.0232896765393,0,0,0,0,0,0
4955,Dangerous,dang1693,1231.9597837514073,85,3,79,1,2,0
4956,Dangerous,dang1695,1351.0490147423202,8,1,6,0,1,0
4957,Normal,normal1696,1057.984456122217,8,2,1,1,4,0
4958,Slow,slow1691,841.1734449755565,2,0,0,2,0,0
4959,Dangerous,dang1694,1387.6542211361052,81,62,2,4,13,0
4960,Slow,slow1692,889.6252522951098,0,0,0,0,0,0
4961,Dangerous,dang1686,721.210508536517,82,2,42,7,29,2
4962,Normal,normal1698,618.6323896574137,2,2,0,0,0,0
4963,Slow,slow1693,1018.8721321597445,0,0,0,0,0,0
4964,Dangerous,dang1696,1039.265499155539,85,1,66,3,15,0
4965,Normal,normal1699,939.3230679473345,0,0,0,0,0,0
4966,Slow,slow1694,1116.0008892507224,2,0,2,0,0,0
4967,Slow,slow1695,830.6074948748036,0,0,0,0,0,0
4968,Normal,normal1700,667.6522583667796,7,0,0,0,7,0
4969,Slow,slow1686,717.0179560135268,0,0,0,0,0,0
4970,Dangerous,dang1698,1358.014783186445,86,49,22,5,10,0
4971,Normal,normal1701,486.85481324488165,0,0,0,0,0,0
4972,Slow,slow1696,1002.7954972467176,0,0,0,0,0,0
4973,Dangerous,dang1699,1408.2494111066653,58,56,1,1,0,0
4974,Normal,normal1697,725.8797723817911,31,18,2,1,10,0
4975,Normal,normal1702,1277.8152703372384,0,0,0,0,0,0
4976,Dangerous,dang1697,481.5201422177786,69,19,22,2,26,0
4977,Dangerous,dang1700,650.5979928307639,87,1,46,0,40,0
4978,Normal,normal1703,1395.2723509036737,0,0,0,0,0,0
4979,Slow,slow1698,575.7409119073416,1,1,0,0,0,0
4980,Dangerous,dang1701,496.46366775851436,42,2,33,5,2,0
4981,Normal,normal1704,848.5224658158185,3,1,2,0,0,0
4982,Slow,slow1699,809.0858157725833,0,0,0,0,0,0
4983,Dangerous,dang1702,1339.5190563792828,37,1,33,1,2,0
4984,Normal,normal1705,1138.4735844948148,20,20,0,0,0,0
4985,Slow,slow1700,599.2214795085994,3,0,0,3,0,0
4986,Dangerous,dang1703,1862.826043018092,17,0,17,0,0,0
4987,Slow,slow1697,473.5201566101699,2,0,0,2,0,0
4988,Slow,slow1701,488.80300819809406,0,0,0,0,0,0
4989,Dangerous,dang1704,1143.4693090002943,3,3,0,0,0,0
4990,Normal,normal1706,1202.0831848612268,0,0,0,0,0,0
4991,Normal,normal1707,1015.1141833522273,1,1,0,0,0,0
4992,Slow,slow1702,898.123638133235,0,0,0,0,0,0
4993,Dangerous,dang1705,1376.8249158588762,81,52,29,0,0,0
4994,Normal,normal1708,958.85637504941,0,0,0,0,0,0
4995,Slow,slow1703,1102.4291358593903,0,0,0,0,0,0
4996,Normal,normal1709,777.6096206427009,2,2,0,0,0,0
4997,Slow,slow1704,391.808624187447,1,0,0,1,0,0
4998,Slow,slow1705,891.2624725682831,0,0,0,0,0,0
4999,Dangerous,dang1707,1173.8403495188027,36,11,24,1,0,0
5000,Normal,normal1710,890.3343233709029,3,2,0,0,1,0
5001,Normal,normal1711,807.4285563597538,3,1,0,0,2,0
5002,Dangerous,dang1709,767.2220866465781,66,3,47,3,13,0
5003,Normal,normal1712,1012.8800625096533,1,0,1,0,0,0
5004,Slow,slow1707,754.6478872425779,0,0,0,0,0,0
5005,Dangerous,dang1706,1184.693915868597,82,15,63,4,0,0
5006,Dangerous,dang1710,873.238408717978,77,1,58,2,16,0
5007,Normal,normal1713,948.9922989506238,24,24,0,0,0,0
5008,Dangerous,dang1711,793.3095671079691,55,1,34,5,13,2
5009,Normal,normal1714,963.1226968419446,2,2,0,0,0,0
5010,Slow,slow1709,688.8895077139555,0,0,0,0,0,0
5011,Dangerous,dang1712,998.7744034464031,64,6,54,2,2,0
5012,Normal,normal1715,803.4536103198171,42,33,0,2,7,0
5013,Slow,slow1706,883.5762844203273,0,0,0,0,0,0
5014,Slow,slow1710,811.4311994489366,0,0,0,0,0,0
5015,Dangerous,dang1713,1032.9825762438172,31,16,13,2,0,0
5016,Normal,normal1716,427.2423579476681,9,0,3,0,6,0
5017,Slow,slow1711,708.3863830299449,2,0,1,1,0,0
5018,Dangerous,dang1708,941.4653991341672,55,1,33,3,17,1
5019,Dangerous,dang1714,949.5709998977347,56,1,50,3,2,0
5020,Normal,normal1717,630.5942663767054,3,0,0,0,3,0
5021,Dangerous,dang1715,810.5524489735648,8,0,5,3,0,0
5022,Normal,normal1718,973.269302222402,2,2,0,0,0,0
5023,Slow,slow1713,559.8174673371516,2,0,0,2,0,0
5024,Dangerous,dang1716,422.93279753524433,41,0,26,2,13,0
5025,Slow,slow1708,446.4269397606258,2,0,0,2,0,0
5026,Slow,slow1712,756.2513266035611,0,0,0,0,0,0
5027,Dangerous,dang1717,630.5905856807794,44,5,24,3,12,0
5028,Normal,normal1720,982.5034306564246,0,0,0,0,0,0
5029,Dangerous,dang1718,955.7481651208242,49,3,46,0,0,0
5030,Normal,normal1721,867.9341823006007,1,0,0,0,1,0
5031,Slow,slow1714,791.0584842520904,0,0,0,0,0,0
5032,Slow,slow1716,435.21716048547773,2,0,0,2,0,0
5033,Dangerous,dang1721,939.1941309512789,7,7,0,0,0,0
5034,Normal,normal1722,983.0928439800638,0,0,0,0,0,0
5035,Dangerous,dang1720,1001.6665312203597,59,8,49,0,2,0
5036,Normal,normal1723,360.4091625219631,1,1,0,0,0,0
5037,Slow,slow1718,744.3548027090625,0,0,0,0,0,0
5038,Slow,slow1721,767.5653962309545,0,0,0,0,0,0
5039,Normal,normal1724,290.1007370096104,0,0,0,0,0,0
5040,Dangerous,dang1722,1081.3536948925173,37,0,37,0,0,0
5041,Normal,normal1725,939.3223795778877,1,1,0,0,0,0
5042,Slow,slow1717,622.6304604604878,1,0,0,1,0,0
5043,Slow,slow1720,806.520359647562,0,0,0,0,0,0
5044,Dangerous,dang1723,373.60643018651206,27,1,24,1,1,0
5045,Normal,normal1726,1014.0910243185148,2,2,0,0,0,0
5046,Dangerous,dang1724,284.1007723114191,70,0,13,5,52,0
5047,Normal,normal1727,543.5774549581637,18,0,5,2,11,0
5048,Slow,slow1722,650.208911248469,0,0,0,0,0,0
5049,Dangerous,dang1725,1094.65050177141,26,2,21,3,0,0
5050,Normal,normal1728,922.8808018049388,0,0,0,0,0,0
5051,Slow,slow1723,373.00903160284145,0,0,0,0,0,0
5052,Dangerous,dang1726,975.1256905397086,60,3,57,0,0,0
5053,Normal,normal1729,768.4493496671873,2,2,0,0,0,0
5054,Slow,slow1724,276.14157622132683,2,0,0,2,0,0
5055,Dangerous,dang1727,528.9109790498192,67,0,45,3,19,0
5056,Normal,normal1730,600.4224440628382,18,1,7,4,5,1
5057,Slow,slow1725,680.3865720046595,0,0,0,0,0,0
5058,Dangerous,dang1728,961.6658886864973,43,0,33,3,7,0
5059,Normal,normal1731,614.7969914777013,4,2,1,0,1,0
5060,Slow,slow1726,793.6204938880384,3,0,1,2,0,0
5061,Dangerous,dang1729,758.9074500425677,63,4,47,1,11,0
5062,Normal,normal1732,726.7568910521175,0,0,0,0,0,0
5063,Slow,slow1727,499.8183594947318,2,0,0,2,0,0
5064,Dangerous,dang1730,607.826431576272,54,2,24,8,18,2
5065,Normal,normal1733,618.2813868209063,12,0,0,0,12,0
5066,Slow,slow1728,708.1876168000398,0,0,0,0,0,0
5067,Dangerous,dang1731,611.1318001135693,44,2,38,1,3,0
5068,Normal,normal1734,326.7039724067157,0,0,0,0,0,0
5069,Slow,slow1729,690.5660979592408,0,0,0,0,0,0
5070,Dangerous,dang1732,711.731908295593,57,7,47,3,0,0
5071,Normal,normal1735,816.761369160925,18,18,0,0,0,0
5072,Slow,slow1730,582.0848737538935,4,0,1,3,0,0
5073,Dangerous,dang1733,629.6825704294669,23,0,20,1,2,0
5074,Normal,normal1736,591.6357579985527,2,2,0,0,0,0
5075,Dangerous,dang1734,555.0256102396946,11,10,1,0,0,0
5076,Normal,normal1737,648.5911946374962,0,0,0,0,0,0
5077,Slow,slow1732,437.6355563194394,0,0,0,0,0,0
5078,Dangerous,dang1735,780.7961593282719,52,1,50,0,1,0
5079,Normal,normal1738,604.0301027476655,2,2,0,0,0,0
5080,Slow,slow1733,524.2631494431452,0,0,0,0,0,0
5081,Dangerous,dang1736,591.6246061945905,20,8,10,1,1,0
5082,Normal,normal1739,717.7785615529884,3,3,0,0,0,0
5083,Slow,slow1731,550.4863880957732,0,0,0,0,0,0
5084,Slow,slow1734,324.07508229528577,0,0,0,0,0,0
5085,Dangerous,dang1737,856.8567936641964,27,20,5,1,1,0
5086,Slow,slow1735,503.1014180391577,0,0,0,0,0,0
5087,Dangerous,dang1738,594.2983631376026,49,2,38,3,6,0
5088,Normal,normal1741,481.35223602576957,0,0,0,0,0,0
5089,Slow,slow1736,437.17391028984343,0,0,0,0,0,0
5090,Dangerous,dang1739,699.3199056869539,42,4,35,1,2,0
5091,Normal,normal1742,799.3789387574267,0,0,0,0,0,0
5092,Slow,slow1737,443.62324269553267,2,0,0,2,0,0
5093,Normal,normal1743,433.6329032767252,0,0,0,0,0,0
5094,Slow,slow1738,490.2899746334405,0,0,0,0,0,0
5095,Dangerous,dang1741,532.9733387508479,31,6,22,2,1,0
5096,Normal,normal1744,568.4316784163458,5,0,3,2,0,0
5097,Slow,slow1739,503.61210350711184,0,0,0,0,0,0
5098,Dangerous,dang1742,778.2780652246299,30,0,30,0,0,0
5099,Normal,normal1745,521.3412547216307,12,0,3,2,7,0
5100,Dangerous,dang1743,427.6349663932451,53,1,30,0,22,0
5101,Normal,normal1746,644.1132930720846,2,0,0,2,0,0
5102,Slow,slow1741,306.1324172097275,0,0,0,0,0,0
5103,Dangerous,dang1744,646.2902477032311,34,0,26,3,5,0
5104,Normal,normal1747,623.6550813467397,17,17,0,0,0,0
5105,Slow,slow1742,542.2060542578758,0,0,0,0,0,0
5106,Dangerous,dang1745,515.3437951594975,39,0,20,3,16,0
5107,Normal,normal1748,550.8960150216083,2,2,0,0,0,0
5108,Dangerous,dang1746,631.3881409975746,38,1,28,6,3,0
5109,Normal,normal1749,677.0032510301196,0,0,0,0,0,0
5110,Slow,slow1743,406.2267646275568,2,0,0,2,0,0
5111,Slow,slow1744,513.6927698426682,0,0,0,0,0,0
5112,Dangerous,dang1747,616.3851005336345,52,19,29,2,2,0
5113,Normal,normal1750,584.4216624592908,4,4,0,0,0,0
5114,Slow,slow1745,269.3296529053572,0,0,0,0,0,0
5115,Dangerous,dang1748,699.4987992033485,39,20,16,2,1,0
5116,Normal,normal1751,493.29940016665836,0,0,0,0,0,0
5117,Slow,slow1715,581.9782038090254,0,0,0,0,0,0
5118,Dangerous,dang1749,747.6797027661597,21,0,19,2,0,0
5119,Normal,normal1752,597.1614789246427,0,0,0,0,0,0
5120,Slow,slow1746,247.2864045729898,2,0,0,0,0,2
5121,Slow,slow1747,502.24135647956325,0,0,0,0,0,0
5122,Dangerous,dang1750,699.5955253871106,48,25,15,1,7,0
5123,Normal,normal1753,440.2821785636996,0,0,0,0,0,0
5124,Slow,slow1748,392.35754562580127,0,0,0,0,0,0
5125,Dangerous,dang1751,483.29877918409574,43,0,34,2,7,0
5126,Slow,slow1749,237.70505932225467,0,0,0,0,0,0
5127,Dangerous,dang1752,579.4792586449296,32,0,29,2,1,0
5128,Normal,normal1755,576.5864424731286,1,0,0,0,1,0
5129,Slow,slow1750,404.9215205138347,0,0,0,0,0,0
5130,Dangerous,dang1753,560.1105527596676,17,8,7,1,1,0
5131,Normal,normal1756,500.860043265313,1,1,0,0,0,0
